time,r_x,r_y,r_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,q_est_w,q_est_x,q_est_y,q_est_z,omega_est_x,omega_est_y,omega_est_z,gyro_bias_est_x,gyro_bias_est_y,gyro_bias_est_z,slider_s,slider_v,slider_s_est,slider_v_est,theta_1,theta_1_dot,theta_2,theta_2_dot,theta_1_est,theta_2_est,slosh_energy,fuel_true,fuel_est,c1_est,c2_est,k12_est,etaT_est,attitude_error_deg,thruster_0_cmd,thruster_1_cmd,thruster_2_cmd,thruster_3_cmd,thruster_4_cmd,thruster_5_cmd,thruster_0_actual,thruster_1_actual,thruster_2_actual,thruster_3_actual,thruster_4_actual,thruster_5_actual,fault_confidence_0,fault_confidence_1,fault_confidence_2,fault_confidence_3,fault_confidence_4,fault_confidence_5,detected_failed_thruster,quaternion_norm_error,total_angular_momentum_error
9.50000000e-1,2.15745942e-2,2.15877348e-2,1.10562953e-2,2.22252175e-2,3.21653004e-2,2.25420540e-2,8.82138564e-1,2.66284492e-1,-2.62607567e-1,2.86288995e-1,1.17557368e-1,-9.24557839e-2,1.34929975e-1,8.84848483e-1,2.63822071e-1,-2.59776805e-1,2.82766845e-1,1.23612862e-1,-9.90553192e-2,1.41494735e-1,-5.05665924e-3,5.11623339e-3,-5.08982482e-3,3.62974509e-1,-1.94465522e-1,3.64677905e-1,-2.13100409e-1,4.89749313e-2,-2.23122119e-1,5.91072309e-2,1.82119507e-1,1.12880345e-1,-1.94150691e-2,4.22660994e+0,4.96088303e+0,4.89506557e+0,1.30007229e-1,9.02711476e-2,3.00104520e-1,9.29592808e-1,5.61971539e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,8.13876120e+0
1.00000000e+0,2.26872858e-2,2.32254449e-2,1.22195006e-2,2.22790048e-2,3.33480844e-2,2.39958354e-2,8.79777236e-1,2.68645987e-1,-2.64686823e-1,2.89417060e-1,1.17493051e-1,-9.13114263e-2,1.34605306e-1,8.84848483e-1,2.63822071e-1,-2.59776805e-1,2.82766845e-1,1.23612862e-1,-9.90553192e-2,1.41494735e-1,-5.05665924e-3,5.11623339e-3,-5.08982482e-3,3.53385237e-1,-1.89108385e-1,3.64677905e-1,-2.13100409e-1,3.77793215e-2,-2.24505837e-1,6.78919438e-2,1.68981737e-1,1.12880345e-1,-1.94150691e-2,4.15289451e+0,4.95852658e+0,4.89506557e+0,1.30007229e-1,9.02711476e-2,3.00104520e-1,9.29592808e-1,5.67689936e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,8.37895962e+0
1.05000000e+0,2.38027550e-2,2.49228325e-2,1.34556594e-2,2.23356663e-2,3.45517245e-2,2.54590619e-2,8.77404253e-1,2.70992026e-1,-2.66731293e-1,2.92539770e-1,1.17411605e-1,-9.00132669e-2,1.34402343e-1,8.79850595e-1,2.68930146e-1,-2.64228636e-1,2.89348812e-1,1.24132755e-1,-9.71746247e-2,1.40301785e-1,-5.06382261e-3,5.12650523e-3,-5.09301659e-3,3.44063032e-1,-1.83782717e-1,3.47166903e-1,-2.04992303e-1,2.65438545e-2,-2.24719367e-1,7.59777739e-2,1.54186641e-1,9.90247502e-2,-3.27401941e-3,4.07966890e+0,4.95617014e+0,5.06608598e+0,1.30007896e-1,9.02878039e-2,3.00102014e-1,9.32025384e-1,5.73383842e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,8.60912969e+0
1.10000000e+0,2.49210462e-2,2.66808392e-2,1.47650754e-2,2.23911836e-2,3.57720516e-2,2.69250762e-2,8.75020159e-1,2.73320215e-1,-2.68738763e-1,2.95660714e-1,1.17308810e-1,-8.85740197e-2,1.34319701e-1,8.79850595e-1,2.68930146e-1,-2.64228636e-1,2.89348812e-1,1.24132755e-1,-9.71746247e-2,1.40301785e-1,-5.06382261e-3,5.12650523e-3,-5.09301659e-3,3.35006683e-1,-1.78473976e-1,3.47166903e-1,-2.04992303e-1,1.53265399e-2,-2.23783812e-1,8.32853474e-2,1.37876384e-1,9.90247502e-2,-3.27401941e-3,4.00819702e+0,4.95381369e+0,5.06608598e+0,1.30007896e-1,9.02878039e-2,3.00102014e-1,9.32025384e-1,5.79052769e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,8.83274327e+0
1.15000000e+0,2.60427214e-2,2.85005807e-2,1.61484174e-2,2.24701477e-2,3.70202392e-2,2.84152378e-2,8.72625445e-1,2.75628150e-1,-2.70707369e-1,2.98783326e-1,1.17180667e-1,-8.70078010e-2,1.34355397e-1,8.74925511e-1,2.73674473e-1,-2.68428633e-1,2.95894750e-1,1.23235337e-1,-9.43102810e-2,1.39815006e-1,-5.01311603e-3,5.08882640e-3,-5.08913936e-3,3.26195176e-1,-1.73988931e-1,3.30474475e-1,-1.90683917e-1,4.18417001e-3,-2.21726660e-1,8.97427564e-2,1.20207189e-1,8.25186887e-2,1.53285527e-2,3.93968716e+0,4.95145725e+0,4.95318787e+0,1.30008778e-1,9.03098662e-2,3.00099548e-1,9.34263353e-1,5.84696370e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,9.05336017e+0
1.20000000e+0,2.71681186e-2,3.03829330e-2,1.76061040e-2,2.25392599e-2,3.82754643e-2,2.98979854e-2,8.70220534e-1,2.77913438e-1,-2.72635613e-1,3.01910856e-1,1.17023454e-1,-8.53299008e-2,1.34506722e-1,8.74925511e-1,2.73674473e-1,-2.68428633e-1,2.95894750e-1,1.23235337e-1,-9.43102810e-2,1.39815006e-1,-5.01311603e-3,5.08882640e-3,-5.08913936e-3,3.17607534e-1,-1.69519230e-1,3.30474475e-1,-1.90683917e-1,-6.82799095e-3,-2.18581590e-1,9.52862215e-2,1.01347658e-1,8.25186887e-2,1.53285527e-2,3.87525664e+0,4.94910081e+0,4.95318787e+0,1.30008778e-1,9.03098662e-2,3.00099548e-1,9.34263353e-1,5.90314457e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,9.27452612e+0
1.25000000e+0,2.82970505e-2,3.23283389e-2,1.91380515e-2,2.26106187e-2,3.95412972e-2,3.13849459e-2,8.67805781e-1,2.80173718e-1,-2.74522382e-1,3.05046352e-1,1.16833772e-1,-8.35565976e-2,1.34770208e-1,8.69766232e-1,2.78762792e-1,-2.72546051e-1,3.02517201e-1,1.23873148e-1,-9.12231260e-2,1.40465326e-1,-5.02551873e-3,5.08633117e-3,-5.05432618e-3,3.09231091e-1,-1.65540842e-1,3.13691464e-1,-1.79073798e-1,-1.76565133e-2,-2.14388156e-1,9.98606661e-2,8.14770563e-2,6.85471398e-2,3.48000463e-2,3.81589929e+0,4.94674436e+0,5.01312142e+0,1.30009786e-1,9.03350621e-2,3.00098130e-1,9.36322285e-1,5.95907008e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,9.49967144e+0
1.30000000e+0,2.94290900e-2,3.43369415e-2,2.07439719e-2,2.26626896e-2,4.08021453e-2,3.28561908e-2,8.65381460e-1,2.82406695e-1,-2.76366950e-1,3.08192629e-1,1.16608588e-1,-8.17050258e-2,1.35141719e-1,8.69766232e-1,2.78762792e-1,-2.72546051e-1,3.02517201e-1,1.23873148e-1,-9.12231260e-2,1.40465326e-1,-5.02551873e-3,5.08633117e-3,-5.05432618e-3,3.01053220e-1,-1.61576226e-1,3.13691464e-1,-1.79073798e-1,-2.82500802e-2,-2.09191310e-1,1.03420209e-1,6.07835931e-2,6.85471398e-2,3.48000463e-2,3.76245652e+0,4.94438792e+0,5.01312142e+0,1.30009786e-1,9.03350621e-2,3.00098130e-1,9.36322285e-1,6.01474169e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,9.73201706e+0
1.35000000e+0,3.05641388e-2,3.64088982e-2,2.24239813e-2,2.27299113e-2,4.20742757e-2,3.43480110e-2,8.62947766e-1,2.84610151e-1,-2.78168991e-1,3.11352257e-1,1.16345277e-1,-7.97930528e-2,1.35616583e-1,8.64775249e-1,2.83390642e-1,-2.76539675e-1,3.08835428e-1,1.22550300e-1,-8.77758589e-2,1.40779121e-1,-4.97429025e-3,5.10795242e-3,-5.00781783e-3,2.93044393e-1,-1.58778985e-1,2.98133929e-1,-1.62411385e-1,-3.85597485e-2,-2.03040871e-1,1.05928565e-1,3.94626577e-2,5.16787355e-2,4.93137959e-2,3.71559322e+0,4.94203147e+0,4.93501040e+0,1.30010868e-1,9.03621138e-2,3.00098013e-1,9.38216502e-1,6.07016267e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,9.97449060e+0
1.40000000e+0,3.17018211e-2,3.85440346e-2,2.41780550e-2,2.27671144e-2,4.33280539e-2,3.58181713e-2,8.60504803e-1,2.86781977e-1,-2.79928577e-1,3.14527539e-1,1.16041651e-1,-7.78390463e-2,1.36189513e-1,8.64775249e-1,2.83390642e-1,-2.76539675e-1,3.08835428e-1,1.22550300e-1,-8.77758589e-2,1.40779121e-1,-4.97429025e-3,5.10795242e-3,-5.00781783e-3,2.85175117e-1,-1.55994015e-1,2.98133929e-1,-1.62411385e-1,-4.85391774e-2,-1.95991169e-1,1.07359359e-1,1.77149194e-2,5.16787355e-2,4.93137959e-2,3.67578343e+0,4.93967503e+0,4.93501040e+0,1.30010868e-1,9.03621138e-2,3.00098013e-1,9.38216502e-1,6.12533810e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,1.02296426e+1
1.45000000e+0,3.28402443e-2,4.07410952e-2,2.60047558e-2,2.27586793e-2,4.45499320e-2,3.72525017e-2,8.58052586e-1,2.88920193e-1,-2.81646175e-1,3.17720495e-1,1.15695981e-1,-7.58616019e-2,1.36854439e-1,8.59829338e-1,2.87663162e-1,-2.80186422e-1,3.15339474e-1,1.21995589e-1,-8.32265810e-2,1.42355805e-1,-4.90647439e-3,5.07811988e-3,-5.00309937e-3,2.77452801e-1,-1.52900508e-1,2.83341448e-1,-1.58309196e-1,-5.81448520e-2,-1.88100780e-1,1.07696342e-1,-4.25562684e-3,3.44552354e-2,6.41598523e-2,3.64330465e+0,4.93731858e+0,5.06729433e+0,1.30009720e-1,9.03908023e-2,3.00099667e-1,9.39959182e-1,6.18027489e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,1.04995733e+1
1.50000000e+0,3.39772785e-2,4.29984643e-2,2.79024962e-2,2.27106452e-2,4.57391075e-2,3.86592155e-2,8.55591037e-1,2.91022969e-1,-2.83322638e-1,3.20932847e-1,1.15307014e-1,-7.38794832e-2,1.37604786e-1,8.59829338e-1,2.87663162e-1,-2.80186422e-1,3.15339474e-1,1.21995589e-1,-8.32265810e-2,1.42355805e-1,-4.90647439e-3,5.07811988e-3,-5.00309937e-3,2.69884886e-1,-1.49817845e-1,2.83341448e-1,-1.58309196e-1,-6.73362773e-2,-1.79431803e-1,1.06933509e-1,-2.62434062e-2,3.44552354e-2,6.41598523e-2,3.61823169e+0,4.93496214e+0,5.06729433e+0,1.30009720e-1,9.03908023e-2,3.00099667e-1,9.39959182e-1,6.23498171e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,1.07859092e+1
1.55000000e+0,3.51099536e-2,4.53137961e-2,2.98688914e-2,2.25835876e-2,4.68671227e-2,3.99980254e-2,8.53119983e-1,2.93088643e-1,-2.84959194e-1,3.24166008e-1,1.14873989e-1,-7.19114025e-2,1.38433420e-1,8.54638662e-1,2.91959424e-1,-2.83788097e-1,3.22206096e-1,1.21689774e-1,-7.95690168e-2,1.43594911e-1,-4.84519770e-3,5.04405803e-3,-5.02333595e-3,2.62497273e-1,-1.45688313e-1,2.66723977e-1,-1.59476634e-1,-7.60761414e-2,-1.70049458e-1,1.05075136e-1,-4.80431622e-2,1.42469628e-2,7.16944294e-2,3.60044265e+0,4.93260570e+0,4.94727418e+0,1.30008590e-1,9.04190660e-2,3.00103275e-1,9.41562447e-1,6.28946899e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,1.10897819e+1
1.60000000e+0,3.62350938e-2,4.76843883e-2,3.19013945e-2,2.24083991e-2,4.79483157e-2,4.13029630e-2,8.50639158e-1,2.95115744e-1,-2.86557430e-1,3.27421074e-1,1.14396640e-1,-6.99758991e-2,1.39332815e-1,8.54638662e-1,2.91959424e-1,-2.83788097e-1,3.22206096e-1,1.21689774e-1,-7.95690168e-2,1.43594911e-1,-4.84519770e-3,5.04405803e-3,-5.02333595e-3,2.55315898e-1,-1.41568195e-1,2.66723977e-1,-1.59476634e-1,-8.43304612e-2,-1.60021472e-1,1.02135715e-1,-6.94517408e-2,1.42469628e-2,7.16944294e-2,3.58962758e+0,4.93024925e+0,4.94727418e+0,1.30008590e-1,9.04190660e-2,3.00103275e-1,9.41562447e-1,6.34374881e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,1.14118454e+1
1.65000000e+0,3.73502384e-2,5.01077744e-2,3.39983032e-2,2.21829402e-2,4.89777436e-2,4.25736551e-2,8.48148204e-1,2.97103006e-1,-2.88119277e-1,3.30698822e-1,1.13875195e-1,-6.80912282e-2,1.40295260e-1,8.49688450e-1,2.96042305e-1,-2.86972548e-1,3.28687157e-1,1.20387310e-1,-7.55134596e-2,1.45737707e-1,-4.80870485e-3,5.00439318e-3,-4.96290942e-3,2.48338520e-1,-1.37528325e-1,2.52430956e-1,-1.52359116e-1,-9.20686867e-2,-1.49417419e-1,9.81398069e-2,-9.02698400e-2,-3.72135256e-3,7.90114546e-2,3.58530241e+0,4.92789281e+0,4.99056132e+0,1.30007487e-1,9.04466305e-2,3.00108737e-1,9.43037451e-1,6.39783492e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,1.17523175e+1
1.70000000e+0,3.84527101e-2,5.25811806e-2,3.61577631e-2,2.19007417e-2,4.99480783e-2,4.38043494e-2,8.45646665e-1,2.99049381e-1,-2.89646994e-1,3.33999708e-1,1.13310363e-1,-6.62751220e-2,1.41312758e-1,8.49688450e-1,2.96042305e-1,-2.86972548e-1,3.28687157e-1,1.20387310e-1,-7.55134596e-2,1.45737707e-1,-4.80870485e-3,5.00439318e-3,-4.96290942e-3,2.41562931e-1,-1.33496502e-1,2.52430956e-1,-1.52359116e-1,-9.92637862e-2,-1.38308383e-1,9.31218033e-2,-1.10303854e-1,-3.72135256e-3,7.90114546e-2,3.58683325e+0,4.92553636e+0,4.99056132e+0,1.30007487e-1,9.04466305e-2,3.00108737e-1,9.43037451e-1,6.45174260e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,1.21110192e+1
1.75000000e+0,3.95401211e-2,5.51018730e-2,3.83783118e-2,2.15797300e-2,5.08683053e-2,4.50165609e-2,8.43133997e-1,3.00954053e-1,-2.91143138e-1,3.37323873e-1,1.12703323e-1,-6.45446601e-2,1.42377177e-1,8.44365387e-1,3.00175699e-1,-2.90265479e-1,3.35689729e-1,1.19491189e-1,-7.16407106e-2,1.47698645e-1,-4.79018247e-3,4.99464078e-3,-4.95676082e-3,2.34971546e-1,-1.30160074e-1,2.37570570e-1,-1.39877567e-1,-1.05892308e-1,-1.26766370e-1,8.71255983e-2,-1.29367563e-1,-2.60697322e-2,8.64045775e-2,3.59346092e+0,4.92317992e+0,4.82460666e+0,1.30006364e-1,9.04747016e-2,3.00116890e-1,9.44394455e-1,6.50548864e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,1.24874420e+1
1.80000000e+0,4.06098886e-2,5.76668820e-2,4.06583143e-2,2.11944242e-2,5.17199563e-2,4.61817012e-2,8.40609565e-1,3.02816446e-1,-2.92610546e-1,3.40671142e-1,1.12055699e-1,-6.29160817e-2,1.43480233e-1,8.44365387e-1,3.00175699e-1,-2.90265479e-1,3.35689729e-1,1.19491189e-1,-7.16407106e-2,1.47698645e-1,-4.79018247e-3,4.99464078e-3,-4.95676082e-3,2.28546809e-1,-1.26830525e-1,2.37570570e-1,-1.39877567e-1,-1.11934416e-1,-1.14863900e-1,8.02041768e-2,-1.47283838e-1,-2.60697322e-2,8.64045775e-2,3.60433138e+0,4.92082347e+0,4.82460666e+0,1.30006364e-1,9.04747016e-2,3.00116890e-1,9.44394455e-1,6.55909114e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,1.28808118e+1
1.85000000e+0,4.16582120e-2,6.02723369e-2,4.29946931e-2,2.07216099e-2,5.24854723e-2,4.72706801e-2,8.38072655e-1,3.04636233e-1,-2.94052298e-1,3.44041038e-1,1.11369528e-1,-6.14045835e-2,1.44613401e-1,8.39149583e-1,3.04006817e-1,-2.93397701e-1,3.42528279e-1,1.17924671e-1,-6.88606496e-2,1.49035291e-1,-4.72437109e-3,4.97035029e-3,-4.90865734e-3,2.22305132e-1,-1.22837597e-1,2.25036982e-1,-1.39702296e-1,-1.17373903e-1,-1.02673682e-1,7.24191184e-2,-1.63886284e-1,-4.63352894e-2,8.72661039e-2,3.61852920e+0,4.91846703e+0,4.77127235e+0,1.30005327e-1,9.05006485e-2,3.00126883e-1,9.45642899e-1,6.61256941e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,1.32901481e+1
1.90000000e+0,4.26811990e-2,6.29142047e-2,4.53841284e-2,2.01806105e-2,5.31760106e-2,4.83030367e-2,8.35522475e-1,3.06413341e-1,-2.95471692e-1,3.47432782e-1,1.10647232e-1,-6.00242520e-2,1.45768170e-1,8.39149583e-1,3.04006817e-1,-2.93397701e-1,3.42528279e-1,1.17924671e-1,-6.88606496e-2,1.49035291e-1,-4.72437109e-3,4.97035029e-3,-4.90865734e-3,2.16262951e-1,-1.18850548e-1,2.25036982e-1,-1.39702296e-1,-1.22198193e-1,-9.02679580e-2,6.38400234e-2,-1.79020685e-1,-4.63352894e-2,8.72661039e-2,3.63510676e+0,4.91611059e+0,4.77127235e+0,1.30005327e-1,9.05006485e-2,3.00126883e-1,9.45642899e-1,6.66594378e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,1.37143470e+1
1.95000000e+0,4.36757517e-2,6.55889325e-2,4.78240884e-2,1.95839461e-2,5.37996054e-2,4.92907496e-2,8.32958162e-1,3.08147949e-1,-2.96872208e-1,3.50845312e-1,1.09891580e-1,-5.87879782e-2,1.46936254e-1,8.34106064e-1,3.07401517e-1,-2.96282733e-1,3.49267697e-1,1.16081913e-1,-6.55512968e-2,1.51621048e-1,-4.64234562e-3,4.91712299e-3,-4.88583223e-3,2.10408585e-1,-1.15324994e-1,2.13111183e-1,-1.30480970e-1,-1.26398294e-1,-7.77179020e-2,5.45438699e-2,-1.92546380e-1,-6.29392290e-2,8.40248888e-2,3.65311459e+0,4.91375414e+0,4.95499197e+0,1.30006219e-1,9.05229568e-2,3.00137589e-1,9.46791467e-1,6.71923542e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,1.41522563e+1
2.00000000e+0,4.46387169e-2,6.82929197e-2,5.03117925e-2,1.89170194e-2,5.43462841e-2,5.02118015e-2,8.30378793e-1,3.09840491e-1,-2.98257479e-1,3.54277302e-1,1.09105641e-1,-5.77072890e-2,1.48109526e-1,8.34106064e-1,3.07401517e-1,-2.96282733e-1,3.49267697e-1,1.16081913e-1,-6.55512968e-2,1.51621048e-1,-4.64234562e-3,4.91712299e-3,-4.88583223e-3,2.04730368e-1,-1.11804478e-1,2.13111183e-1,-1.30480970e-1,-1.29968742e-1,-6.50933207e-2,4.46143019e-2,-2.04337619e-1,-6.29392290e-2,8.40248888e-2,3.67163432e+0,4.91139770e+0,4.95499197e+0,1.30006219e-1,9.05229568e-2,3.00137589e-1,9.46791467e-1,6.77246623e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,1.46027224e+1
2.05000000e+0,4.55664052e-2,7.10221996e-2,5.28435402e-2,1.81729747e-2,5.48113788e-2,5.10514631e-2,8.27783387e-1,3.11491648e-1,-2.99631253e-1,3.57727173e-1,1.08292739e-1,-5.67922181e-2,1.49280008e-1,8.28862927e-1,3.10902893e-1,-2.99162212e-1,3.56128644e-1,1.15204097e-1,-6.30175354e-2,1.53709642e-1,-4.60907874e-3,4.90891537e-3,-4.83608628e-3,1.99234241e-1,-1.08041344e-1,2.03773804e-1,-1.28266341e-1,-1.32907520e-1,-5.24623046e-2,3.41408524e-2,-2.14284768e-1,-7.85822787e-2,8.06134226e-2,3.68980808e+0,4.90904125e+0,4.96674122e+0,1.30006993e-1,9.05423112e-2,3.00148734e-1,9.47848150e-1,6.82565861e+1,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,1.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,-1.00000000e+0,0.00000000e+0,1.50646303e+1
